Data,Indice de vendas residenciais,Variacao mensal de vendas residenciais,Preco medio de vendas residenciais (RS/m2),Indice de alugueis residenciais,Variacao mensal de alugueis residenciais,Preco medio de alugueis residenciais (RS/m2),Rentabilidade dos alugueis residenciais,Indice de vendas comerciais,Variacao mensal de vendas comerciais,Preco medio de vendas comerciais (RS/m2),Indice de alugueis comerciais,Variacao mensal de alugueis comerciais,Preco medio de alugueis comerciais (RS/m2),Rentabilidade dos alugueis comerciais
2014-09,126.10644750590032,0.005538003897964658,6714.421938399844,154.00111792386866,-7.020113930530116E-4,28.702019642979558,0.004073787173366391,101.7550581726355,-0.00624442475470721,9848.755038189787,110.36406915619841,-0.007407369184096426,47.52382143595855,0.005247108439625212
2014-10,126.67566299400167,0.004513769909145238,6744.729294102699,153.46129654454052,-0.0035053081861067857,28.60141021856722,0.0040431524001924655,101.68039643625777,-7.33739803391925E-4,9841.528614604409,109.42467388746208,-0.008511785365641164,47.119308868140614,0.005197918215360278
2014-11,127.24089507567997,0.004462041629141238,6774.824556990274,153.05625027496131,-0.0026394034111501636,28.52591955887263,0.004028657304852557,101.91400799081882,0.0022975082980474493,9864.139608261934,110.18892787716476,0.0069842930533991045,47.44840392974935,0.00520996626209229
2014-12,127.66480457379386,0.0033315507397346763,6797.395228754687,153.18091489714305,8.145020014392868E-4,28.549153977446224,0.004031020448799248,102.29389929355817,0.003727567095325942,9900.908850489392,110.40604844069807,0.001970439024285193,47.541898116492575,0.005201745570180594
2015-01,128.15648664778763,0.003851351792964737,6823.574389056442,153.4314171280622,0.0016353357798349773,28.59584143042956,0.004038743747848211,102.72629198017839,0.004226964556110608,9942.759641273693,110.93487890647462,0.0047898686099665825,47.76961756193899,0.005164033912009672
2015-02,128.36841666073127,0.001653681514585274,6834.858407887022,154.0086413737115,0.003762099421707798,28.703421828938225,0.004044471737004074,103.25973374614503,0.005192845528480371,9994.390856217637,110.45329370218347,-0.004341152296178665,47.5622423769724,0.00511556724433115
2015-03,128.5440120754345,0.001367902006358211,6844.207824416344,154.4900162017796,0.0031256351836780093,28.793138254098707,0.004046844984917962,103.51046177601681,0.0024281297343664945,10018.658533832499,109.36259082753656,-0.00987478813975243,47.09257531004824,0.005046263530868505
2015-04,129.0475551075526,0.003917281124091507,6871.018510536291,154.74476293734233,0.001648952740285817,28.840616778324232,0.004042271964717798,103.49694843441098,-1.3055049097420747E-4,10017.350593042003,108.65842243375032,-0.006438841549545154,46.789353679466814,0.005014210294729035
2015-05,129.26025339987598,0.0016482163660218312,6882.343435696595,154.4654488546824,-0.001804998614221511,28.788559505006067,0.003983019604196758,103.0638328508994,-0.004184815012068294,9975.42983389909,108.48729701832764,-0.0015748932442582741,46.715665442453805,0.005026308476647224
2015-06,129.4274737200547,0.0012936716104169719,6891.246928012496,153.44395463072837,-0.006613091999072368,28.598178112478692,0.003950178561014674,102.67259843008833,-0.0037960398909001056,9937.562704320735,107.8370231498043,-0.005994009311647776,46.43565130879192,0.0050253036785050465
